timestamp,station_id,water_level,sigma,quality_flag,prediction,verified,quality_numeric,water_level_anomaly,surge_magnitude,tidal_M2_cos,tidal_M2_sin,tidal_S2_cos,tidal_S2_sin,tidal_N2_cos,tidal_N2_sin,tidal_K1_cos,tidal_K1_sin,tidal_O1_cos,tidal_O1_sin,tidal_P1_cos,tidal_P1_sin,water_level_velocity,water_level_acceleration,water_level_jerk,water_level_6h_mean,water_level_6h_std,water_level_6h_max,water_level_6h_min,tidal_range_6h,water_level_12h_mean,water_level_12h_std,water_level_12h_max,water_level_12h_min,tidal_range_12h,water_level_24h_mean,water_level_24h_std,water_level_24h_max,water_level_24h_min,tidal_range_24h,water_level_48h_mean,water_level_48h_std,water_level_48h_max,water_level_48h_min,tidal_range_48h,water_level_168h_mean,water_level_168h_std,water_level_168h_max,water_level_168h_min,tidal_range_168h,exceeds_minor_flood,approaching_minor_flood,distance_to_minor_flood,exceeds_moderate_flood,approaching_moderate_flood,distance_to_moderate_flood,exceeds_major_flood,approaching_major_flood,distance_to_major_flood,hour,day_of_week,month,day_of_year,year,season_cos,season_sin,daily_cos,daily_sin,hurricane_season,winter_storm_season,water_level_1h_ahead,max_water_level_1h,water_level_3h_ahead,max_water_level_3h,water_level_6h_ahead,max_water_level_6h,water_level_12h_ahead,max_water_level_12h,water_level_24h_ahead,max_water_level_24h,water_level_48h_ahead,max_water_level_48h,water_level_72h_ahead,max_water_level_72h,label_minor_flood_1h_lead,label_max_minor_flood_1h,label_moderate_flood_1h_lead,label_max_moderate_flood_1h,label_major_flood_1h_lead,label_max_major_flood_1h,label_minor_flood_3h_lead,label_max_minor_flood_3h,label_moderate_flood_3h_lead,label_max_moderate_flood_3h,label_major_flood_3h_lead,label_max_major_flood_3h,label_minor_flood_6h_lead,label_max_minor_flood_6h,label_moderate_flood_6h_lead,label_max_moderate_flood_6h,label_major_flood_6h_lead,label_max_major_flood_6h,label_minor_flood_12h_lead,label_max_minor_flood_12h,label_moderate_flood_12h_lead,label_max_moderate_flood_12h,label_major_flood_12h_lead,label_max_major_flood_12h,label_minor_flood_24h_lead,label_max_minor_flood_24h,label_moderate_flood_24h_lead,label_max_moderate_flood_24h,label_major_flood_24h_lead,label_max_major_flood_24h,label_minor_flood_48h_lead,label_max_minor_flood_48h,label_moderate_flood_48h_lead,label_max_moderate_flood_48h,label_major_flood_48h_lead,label_max_major_flood_48h
2020-01-11 06:54:00,8575512,0.784,0.01,"0,0,0,1",0.177,0,0,0.607,0.607,0.349140979812173,0.9370702087975028,-0.8910065241886002,-0.453990499739091,-0.9419353011482902,0.3357944139658669,-0.7513166005416732,0.6599419411967268,0.5049092626583281,-0.863172425695946,0.3322582490433716,0.9431884519769276,-0.0359999999999999,-0.0259999999999999,-0.0289999999999999,0.8398333333333334,0.0377752123323876,0.889,0.784,0.1049999999999999,0.8958333333333335,0.0666167237167321,0.994,0.784,0.2099999999999999,0.9636666666666668,0.0836777808885517,1.05,0.784,0.266,0.9600208333333334,0.0791874935279544,1.053,0.784,0.2689999999999999,0.930190476190476,0.2517889038944481,1.365,0.495,0.87,0,0,1.816,0,0,2.4160000000000004,0,0,3.4160000000000004,6,5,1,11,2020,0.9821499931752292,0.1880994176117975,6.123233995736766e-17,1.0,0,1,0.755,0.755,0.696,0.755,0.653,0.755,0.499,0.755,0.243,0.755,0.075,0.755,0.774,0.774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-01-15 21:24:00,8575512,0.922,0.02,"0,0,0,0",0.025,0,0,0.897,0.897,-0.5849166431244477,-0.8110934105243535,0.2079116908166913,-0.9781476007340326,0.9616256524070732,-0.2743649114458161,0.6313757022210524,0.7754770935655501,-0.8538141201291627,-0.5205779944139627,-0.5305709275560654,-0.8476405434099389,-0.0259999999999999,-0.0259999999999999,-0.0329999999999999,0.9465,0.0133379158810494,0.961,0.922,0.0389999999999999,0.9823333333333334,0.0392528709618261,1.033,0.922,0.1109999999999998,1.0505416666666667,0.080292389138812,1.181,0.922,0.259,1.1386875,0.1068190269631912,1.273,0.922,0.3509999999999998,0.4742857142857142,0.6052572288606992,1.273,-0.374,1.6469999999999998,0,0,1.678,0,0,2.278,0,0,3.278,21,5,1,15,2022,0.966892928939152,0.2551824131233728,0.7071067811865474,-0.7071067811865477,0,1,0.902,0.902,0.915,0.915,0.915,0.915,0.958,0.958,1.122,1.122,1.509,1.509,1.578,1.631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-09-19 11:42:00,8575512,0.83,0.039,"0,0,0,0",0.817,0,0,0.013,0.013,-0.9906859460359504,0.1361666490990133,0.9876883405945632,-0.1564344650438582,-0.7252889574627728,0.6884445716123878,-0.9865652516814012,-0.1633676962401492,0.8971640420439683,0.4416975001778125,-0.9906240271262624,0.1366163858405954,-0.01,0.039,0.075,0.888,0.0453210767766502,0.945,0.83,0.1149999999999999,0.940916666666667,0.066668049227771,1.03,0.83,0.2,1.0373750000000002,0.1140998085203814,1.224,0.83,0.394,1.1771666666666667,0.1641000386812988,1.348,0.83,0.5180000000000001,1.0603690476190477,0.2555907928849152,1.398,0.617,0.7809999999999999,0,0,1.77,0,0,2.37,0,0,3.37,11,1,9,262,2023,-0.2039136706831147,-0.978988873740932,-0.9659258262890682,0.258819045102521,1,0,0.817,0.817,0.787,0.817,0.745,0.817,0.607,0.817,0.449,0.817,0.758,0.817,1.47,1.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-08-18 10:12:00,8575512,1.841,0.062,"0,0,0,0",0.92,0,0,0.921,0.921,0.785199468621831,-0.6192429204084566,0.5877852522913697,-0.8090169943757491,-0.2432058429838821,-0.9699746996383458,0.09764967929408,0.995220849929182,-0.1466928631265389,-0.9891820883476098,-0.6757639351377691,-0.7371181072033958,0.004,-0.0089999999999998,-0.0119999999999997,1.8165,0.0239895810729232,1.841,1.775,0.066,1.7826666666666668,0.0406254137511436,1.841,1.726,0.1149999999999999,1.7704583333333332,0.0342154035573678,1.841,1.726,0.1149999999999999,1.8885416666666668,0.1532054604789558,2.218,1.726,0.492,1.8411785714285716,0.5313162766990646,2.572,0.922,1.65,0,0,0.7590000000000001,0,0,1.3590000000000002,0,0,2.359,10,2,8,230,2021,-0.6858939875998223,-0.7277014757264236,-0.8660254037844387,0.4999999999999999,1,0,1.864,1.864,1.893,1.893,1.939,1.939,2.021,2.021,2.188,2.188,2.27,2.306,1.864,2.306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-08-21 15:48:00,8575512,1.627,0.039,"0,0,0,0",1.241,0,0,0.3859999999999999,0.3859999999999999,0.6291237947486493,0.7773051208380525,-0.4067366430750222,0.9135454576429471,0.5381713563868008,-0.8428354472640499,-0.9897789354083854,0.1426101645109609,-0.1129144145252503,-0.9936047176782224,0.617054705127392,-0.786920257002034,0.026,0.0190000000000001,0.0210000000000003,1.586166666666667,0.0279028075063439,1.627,1.555,0.072,1.5285833333333334,0.0699577253299805,1.627,1.424,0.203,1.4015833333333336,0.147237730474768,1.627,1.171,0.4559999999999999,1.2021666666666666,0.2308694328739244,1.627,0.932,0.695,1.4752738095238096,0.4443675004741201,2.195,0.633,1.5619999999999998,0,0,0.973,0,0,1.5730000000000002,0,0,2.5730000000000004,15,5,8,233,2021,-0.6474427960827475,-0.7621140503891487,-0.7071067811865479,-0.7071067811865471,1,0,1.64,1.64,1.699,1.699,1.719,1.719,1.772,1.772,1.762,1.798,1.365,1.798,0.945,1.798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-07-17 16:36:00,8575512,1.099,0.105,"0,0,0,0",0.387,0,0,0.712,0.712,-0.8958916369735724,-0.4442726356650978,-0.7431448254765046,0.6691306063598462,-0.9452219539203748,-0.3264283349020863,-0.838467921980823,0.5449509554163205,0.1249952287485562,0.992157342758746,0.9983514445492054,-0.0573968044974178,-0.026,-0.0389999999999999,-0.0389999999999997,1.1181666666666668,0.0182034795234734,1.145,1.099,0.046,1.1644166666666669,0.0561158838854862,1.26,1.099,0.161,1.277125,0.131099136898868,1.496,1.099,0.397,1.521,0.2806958678227905,1.955,1.099,0.8560000000000001,1.628613095238095,0.2693820145585112,2.057,1.099,0.958,0,0,1.501,0,0,2.101,0,0,3.101,16,5,7,198,2021,-0.965226663665613,-0.2614143985111562,-0.5000000000000004,-0.8660254037844385,1,0,1.115,1.115,1.165,1.165,1.079,1.165,1.076,1.165,1.129,1.165,1.654,1.654,2.113,2.149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-10-03 11:12:00,8575512,1.283,0.039,"0,0,0,0",0.825,0,0,0.4579999999999999,0.4579999999999999,0.652424347859737,-0.7578538581545896,0.9135454576424948,-0.4067366430760386,0.9992118928813272,-0.0396937416290687,-0.846948630619015,0.5316747286570758,-0.9897109534134668,-0.1430811961559123,-0.969087509693138,-0.2467172441414507,0.0029999999999998,0.0029999999999998,0.0069999999999998,1.2748333333333337,0.0123679693872367,1.283,1.25,0.0329999999999999,1.2673333333333334,0.0131379625741647,1.283,1.25,0.0329999999999999,1.292625,0.0414401742695725,1.394,1.25,0.1439999999999999,1.4621666666666666,0.1999517317642291,1.86,1.25,0.6100000000000001,1.6508690476190475,0.3913791606862106,2.27,1.135,1.135,0,0,1.3170000000000002,0,0,1.9170000000000005,0,0,2.9170000000000003,11,6,10,276,2021,0.0354725557531255,-0.9993706508539968,-0.9659258262890682,0.258819045102521,1,0,1.289,1.289,1.316,1.316,1.325,1.325,1.398,1.398,1.522,1.522,1.509,1.562,1.096,1.562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-10-06 15:48:00,8575512,2.533,0.059,"0,0,0,0",0.752,0,0,1.781,1.781,-0.9825328674481236,0.1860891302149802,-0.4067366430754196,0.9135454576427704,-0.0768509846360643,0.9970425899431116,-0.9861329047385836,0.1659575071873632,0.9947815952195066,0.1020273385545941,0.5772828570329501,-0.8165442443467926,-0.0230000000000001,0.0029999999999996,0.0089999999999994,2.587666666666667,0.0384430314442938,2.635,2.533,0.1019999999999998,2.6485,0.0742863011965983,2.762,2.533,0.2290000000000001,2.758125,0.126008389127434,2.923,2.533,0.3900000000000001,2.8398541666666666,0.12671730802251,2.982,2.533,0.4490000000000003,2.7677619047619046,0.1606640500647062,2.982,2.32,0.6620000000000004,0,1,0.0670000000000001,0,0,0.6670000000000003,0,0,1.6670000000000005,15,6,10,279,2019,0.0869772313136861,-0.9962102997023295,-0.7071067811865479,-0.7071067811865471,1,0,2.503,2.503,2.457,2.503,2.405,2.503,2.32,2.503,2.293,2.503,2.428,2.503,2.936,2.936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-10-10 18:36:00,8575512,2.464,0.013,"0,0,0,0",1.052,0,0,1.412,1.412,-0.8913507732268047,0.4533142387659772,-0.9510565162951662,-0.3090169943749086,0.9143511140402522,0.4049222644574509,-0.80091657678909,-0.598775948936199,0.5503746427408218,-0.8349178119000173,0.956047867471444,-0.2932106326573171,-0.02,0.0030000000000001,0.0070000000000005,2.5126666666666666,0.0345581635309559,2.556,2.464,0.092,2.552833333333333,0.0495907493820274,2.621,2.464,0.157,2.6242500000000004,0.0841361474301675,2.749,2.464,0.2850000000000001,2.669083333333333,0.0816421442412559,2.762,2.464,0.298,2.5036666666666667,0.1963773913675719,2.762,2.142,0.6200000000000001,0,1,0.1360000000000001,0,0,0.7360000000000002,0,0,1.7360000000000002,18,3,10,283,2019,0.1552662498599956,-0.9878726596350428,-1.8369701987210294e-16,-1.0,1,0,2.448,2.448,2.411,2.448,2.359,2.448,2.228,2.448,2.034,2.448,2.238,2.448,2.782,2.782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-04-24 07:06:00,8575512,1.093,0.023,"0,0,0,0",1.195,0,0,-0.102,0.102,0.739409748189036,0.6732556901230218,-0.8386705679478178,-0.5446390350113409,-0.9452219539198587,0.326428334903581,0.8125518555577793,-0.5828889105392293,-0.4644745323117277,0.8855864773322828,-0.2028448082461781,-0.9792108985134772,0.03,0.0170000000000001,0.0300000000000002,1.0413333333333332,0.0338624669339496,1.093,1.001,0.092,0.970916666666667,0.0817618029654134,1.093,0.856,0.237,0.8367916666666667,0.158683162353461,1.093,0.584,0.509,0.6146250000000001,0.257735277764838,1.093,0.279,0.814,0.940315476190476,0.3795216992981486,1.503,0.279,1.2239999999999998,0,0,1.507,0,0,2.107,0,0,3.107,7,0,4,114,2023,-0.3804473662878516,0.9248025743285088,-0.2588190451025206,0.9659258262890684,0,0,1.132,1.132,1.175,1.175,1.211,1.211,1.306,1.306,1.332,1.342,1.093,1.342,0.787,1.342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
